ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_minmax,C318_T_minmax,C328_T_minmax,whoraT_minmax,C331_minmax,INGTOT_minmax,INGTOTP_minmax,ingtrabw_minmax,I339_1_minmax,I342_minmax,I345_1_minmax,I348_minmax,INGTOT_log_minmax,INGTOTP_log_minmax,INGTRABW_log_minmax
2024,1,27169,1,62,1,1,202304271691006016,1,1,1,1,2, ,1,44.0,1,1,27.0,5.0,1979,1, , , , , , , , , , , , , , , ,2143,7490,3,5,1, ,5,600,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,7000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,7000.0, ,, ,,, , ,2266,7000.0,7000.0,9266.0,1,,780.266379566268,,,44.0,1.0,2.0,0,0,0,0,0,1,1,8.853808274977197,8.853808274977197,9.134214981586693,8.853808274977197,,,,0.3846153846153846,0.3571428571428571,,0.34545454545454546,,0.17493812035902692,0.17493812035902692,0.23159236942770708,0.21772326178108767,,,,0.8107728208949905,0.8107728208949905,0.8412175096010635
2024,1,27254,1,14,1,1,202301272541000992,1,1,1,1,2, ,1,73.0,1,1,27.0,3.0,1950,1, , , , , , , , , , , , , , , ,5223,4773,4, ,3,2,1,2,3,2,4,3,4,3,3,22.0,,22.0,1,,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,, ,, ,,, , , ,,,,1,,789.087561593021,,,73.0,1.0,2.0,0,0,0,0,0,0,0,,,,,,,,0.7564102564102564,0.19642857142857142,,0.1818181818181818,,,,,,,,,,,
2024,1,27254,1,14,1,1,202301272541000992,1,2,2,1,2, ,2,66.0,2,2,16.0,8.0,1957,1, , , , , , , , , , , , , , , ,5212,4773,2, ,3,2,1,2,0,9,7,7,9,8,8,48.0,,48.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,1,, ,467.0,87,,, , , ,554.0,554.0,554.0,1,,725.803767150569,,,66.0,1.0,2.0,0,0,0,0,0,0,0,6.318968113746434,6.318968113746434,6.318968113746434,,6.148468295917647,,,0.6666666666666666,0.42857142857142855,,0.41818181818181815,,0.013776033202490186,0.013776033202490186,0.013776033202490186,,0.011650291257281432,,,0.535556794283346,0.535556794283346,0.535556794283346
2024,1,27254,1,14,1,1,202301272541000992,1,3,3,1,2, ,1,43.0,3,3,14.0,9.0,1980,1, , , , , , , , , , , , , , , ,9312,8411,3,2, , ,5,9998,0,8,8,8,8,8,8,48.0,,48.0,1,,1,1,1,2,4,1900, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1900.0, ,, ,,, , ,474,1900.0,1900.0,2374.0,1,,972.525637902746,,,43.0,1.0,1.0,1,0,0,0,0,0,0,7.550135342488429,7.550135342488429,7.772752716468742,7.550135342488429,,,,0.3717948717948717,0.42857142857142855,,0.41818181818181815,,0.047428557141785635,0.047428557141785635,0.059279445958446884,0.05813880718442956,,,,0.6692287148924635,0.6692287148924635,0.6933990235606963
2024,1,27254,1,14,1,1,202301272541000992,1,4,3,1,2, ,1,39.0,4,4,26.0,1.0,1984,1, , , , , , , , , , , , , , , ,9613,8411,3,2, , ,5,9998,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1800.0, ,, ,,, , ,505,1800.0,1800.0,2305.0,1,,972.525637902746,,,39.0,1.0,2.0,0,0,0,0,0,0,0,7.496097345175956,7.496097345175956,7.743269700829004,7.496097345175956,,,,0.3205128205128205,0.42857142857142855,,0.41818181818181815,,0.04492836962772208,0.04492836962772208,0.05755431657374303,0.05500970023155392,,,,0.6633616298060538,0.6633616298060538,0.6901979544988277
2024,1,27254,1,16,1,1,202301272541000992,1,2,2,1,2, ,1,60.0,2,1,30.0,8.0,1963,1, , , , , , , , , , , , , , , ,7231,4520,2, ,2,2,1,1,0,10,10,10,10,10,8,58.0,,58.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,, ,1000.0, ,,, , , ,1000.0,1000.0,1000.0,1,,789.087561593021,,,60.0,1.0,1.0,1,0,0,0,0,0,0,6.90875477931522,6.90875477931522,6.90875477931522,,6.90875477931522,,,0.5897435897435896,0.5178571428571428,,0.509090909090909,,0.02492686951521364,0.02492686951521364,0.02492686951521364,,0.024975624390609765,,,0.5995918940616136,0.5995918940616136,0.5995918940616136
2024,1,28506,1,51,1,1,202210285061004992,1,2,2,1,2, ,2,55.0,2,2,14.0,11.0,1968,1, , , , , , , , , , , , , , , ,3314,1520,1, ,2,1,1,2,3,3,3,9,3,3,1,25.0,,25.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,1,1,, ,4460.0, ,,, , , ,4460.0,4460.0,4460.0,1,,578.613430437879,,,55.0,1.0,2.0,0,0,0,0,0,0,0,8.403128235128264,8.403128235128264,8.403128235128264,,8.403128235128264,,,0.5256410256410255,0.2232142857142857,,0.20909090909090908,,0.11143335750181263,0.11143335750181263,0.11143335750181263,,0.11147778694467363,,,0.7618409901083986,0.7618409901083986,0.7618409901083986
2024,1,28506,1,51,1,1,202210285061004992,1,3,3,1,2, ,1,42.0,3,3,8.0,10.0,1981,1, , , , , , , , , , , , , , , ,8156,1520,3,5,1, ,1,5,0,8,8,8,8,8,4,44.0,,44.0,1,,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,1,1299.0, ,, ,,, , ,146,1299.0,1299.0,1445.0,1,,775.301012482839,,,42.0,1.0,2.0,0,0,0,0,0,0,0,7.170119543449628,7.170119543449628,7.27655640271871,7.170119543449628,,,,0.3589743589743589,0.39285714285714285,,0.3818181818181818,,0.03240243018226367,0.03240243018226367,0.03605270395279646,0.03933287439764691,,,,0.6279691357439593,0.6279691357439593,0.6395253395397981
2024,1,28506,1,51,1,1,202210285061004992,1,5,3,1,2, ,1,28.0,5,6,1.0,12.0,1995,1, , , , , , , , , , , , , , , ,9329,1520,3,5,2,1,1,6,0,1,3,1,0,3,1,9.0,,9.0,1,,2, ,2,2,2,30, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,7,3, ,2,2,2,2,1,2,10,7,1,130.0, ,, ,,, , , ,130.0,130.0,130.0,1,,775.301012482839,,,28.0,1.0,2.0,0,0,0,0,0,0,0,4.875197323201151,4.875197323201151,4.875197323201151,4.875197323201151,,,,0.1794871794871795,0.08035714285714285,,0.06363636363636363,,0.0031752381428607145,0.0031752381428607145,0.0031752381428607145,0.0027536141185305714,,,,0.3788017978977366,0.3788017978977366,0.3788017978977366
2024,1,28506,1,51,1,1,202210285061004992,1,6,3,1,2, ,2,26.0,6,6,21.0,10.0,1997,1, , , , , , , , , , , , , , , ,3513,6201,7,5,1, ,1,3,0,6,7,6,6,6,0,31.0,7.0,38.0,1,,2, ,2,2,4,500, , , ,150, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,500.0, ,, ,150.0,, , , ,650.0,500.0,650.0,1,,762.928206459153,,,26.0,1.0,2.0,0,0,0,0,0,0,0,6.478509642208569,6.2166061010848646,6.478509642208569,6.2166061010848646,,5.017279836814924,,0.15384615384615383,0.27678571428571425,0.058823529411764705,0.32727272727272727,,0.0161762132159912,0.012425931944895868,0.0161762132159912,0.014331309844170475,,0.00894454382826476,,0.5528787486276302,0.5244430101357058,0.5528787486276302
2024,1,28506,1,51,1,1,202401285061004992,1,4,3,1,2, ,1,38.0,4,4,3.0,6.0,1985,1, , , , , , , , , , , , , , , ,4416,1520,3,5,2,1,1,6,0,9,9,9,9,9,3,48.0,,48.0,1,,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1299.0, ,, ,,, , , ,1299.0,1299.0,1299.0,1,,775.301012482839,,,38.0,1.0,2.0,0,0,0,0,0,0,0,7.170119543449628,7.170119543449628,7.170119543449628,7.170119543449628,,,,0.3076923076923077,0.42857142857142855,,0.41818181818181815,,0.03240243018226367,0.03240243018226367,0.03240243018226367,0.03933287439764691,,,,0.6279691357439593,0.6279691357439593,0.6279691357439593
2024,1,28506,1,52,1,1,202210285061004992,1,1,1,1,2, ,2,46.0,1,1,30.0,1.0,1977,1, , , , , , , , , , , , , , , ,5212,4721,2, ,2,2,1,1,8,8,8,8,8,8,8,56.0,,56.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,, ,1536.0, ,,, , , ,1536.0,1536.0,1536.0,1,,578.613430437879,,,46.0,1.0,2.0,0,0,0,0,0,0,0,7.337587743538596,7.337587743538596,7.337587743538596,,7.337587743538596,,,0.41025641025641024,0.5,,0.49090909090909085,,0.038327874590594294,0.038327874590594294,0.038327874590594294,,0.03837595939898497,,,0.6461517151890913,0.6461517151890913,0.6461517151890913
2024,1,28506,1,54,1,1,202210285061004992,1,1,1,1,2, ,2,51.0,1,1,5.0,4.0,1972,1, , , , , , , , , , , , , , , ,3313,6920,2, ,2,2,1,1,3,3,3,3,3,3,3,21.0,,21.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,1640.0, ,,, , , ,1640.0,1640.0,1640.0,1,,578.613430437879,,,51.0,1.0,2.0,0,0,0,0,0,0,0,7.403061091090091,7.403061091090091,7.403061091090091,,7.403061091090091,,,0.47435897435897434,0.1875,,0.1727272727272727,,0.04092806960522039,0.04092806960522039,0.04092806960522039,,0.04097602440061001,,,0.6532603742823482,0.6532603742823482,0.6532603742823482
2024,1,28791,1,47,1,1,202310287911004000,1,1,1,1,2, ,1,48.0,1,1,20.0,10.0,1975,1, , , , , , , , , , , , , , , ,7127,4322,1, ,1, ,1,3,0,9,9,9,9,9,0,45.0,4.0,49.0,1,,2, ,2,2, , , ,3000, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,, ,3000.0, ,,, , , ,3000.0,3000.0,3000.0,1,,708.825724876933,,,48.0,1.0,2.0,0,0,0,0,0,0,0,8.006700845440367,8.006700845440367,8.006700845440367,,8.006700845440367,,,0.4358974358974359,0.40178571428571425,0.023529411764705882,0.42727272727272725,,0.07493061979648473,0.07493061979648473,0.07493061979648473,,0.07497687442186055,,,0.7187995499818719,0.7187995499818719,0.7187995499818719
2024,1,28791,1,47,1,1,202310287911004000,1,2,2,1,2, ,2,48.0,2,2,16.0,1.0,1976,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,3,0,0,0,0,0,0,4,4.0,,4.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,206.0, ,,, , , ,206.0,206.0,206.0,1,,651.978825176631,,,48.0,1.0,2.0,0,0,0,0,0,0,0,5.332718793265369,5.332718793265369,5.332718793265369,,5.332718793265369,,,0.4358974358974359,0.03571428571428571,,0.01818181818181818,,0.005075380653549016,0.005075380653549016,0.005075380653549016,,0.0051251281282032055,,,0.4284764255158562,0.4284764255158562,0.4284764255158562
2024,1,28791,1,47,1,1,202310287911004000,1,3,3,1,2, ,1,23.0,3,3,1.0,3.0,2000,1, , , , , , , , , , , , , , , ,9621,1010,3,5,1, ,5,1000,0,10,6,9,7,10,6,48.0,,48.0,1,,1,1,1,2,2,420, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1819.0, ,, ,,, , , ,1819.0,1819.0,1819.0,1,,768.471841075357,,,23.0,1.0,1.0,1,0,0,0,0,0,0,7.506591780070841,7.506591780070841,7.506591780070841,7.506591780070841,,,,0.11538461538461539,0.42857142857142855,,0.41818181818181815,,0.04540340525539416,0.04540340525539416,0.04540340525539416,0.05560423055260029,,,,0.6645010455047157,0.6645010455047157,0.6645010455047157
2024,1,28791,1,47,1,1,202310287911004000,1,4,3,1,2, ,1,22.0,4,4,23.0,11.0,2001,1, , , , , , , , , , , , , , , ,9629,4773,3,5,3,2,1,6,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,2,420, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1819.0, ,, ,,, , , ,1819.0,1819.0,1819.0,1,,768.471841075357,,,22.0,1.0,2.0,0,0,0,0,0,0,0,7.506591780070841,7.506591780070841,7.506591780070841,7.506591780070841,,,,0.10256410256410256,0.42857142857142855,,0.41818181818181815,,0.04540340525539416,0.04540340525539416,0.04540340525539416,0.05560423055260029,,,,0.6645010455047157,0.6645010455047157,0.6645010455047157
2024,1,28791,1,47,1,1,202310287911004000,1,5,3,1,2, ,2,19.0,5,5,31.0,1.0,2004,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,9,9,9,9,9,0,45.0,9.0,54.0,1,,2, ,2,2,2,300,100, , ,270,30, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299.0,433,, ,270.0,,130, , ,2132.0,1732.0,2132.0,1,,828.09228571661,,,19.0,1.0,2.0,0,0,0,0,0,0,0,7.665284718471351,7.457609289715606,7.665284718471351,7.170119543449628,,5.602118820879701,,0.0641025641025641,0.40178571428571425,0.08235294117647059,0.4727272727272727,,0.053228992174413084,0.043228242118158865,0.053228992174413084,0.03933287439764691,,0.017531305903398926,,0.68173086560379,0.6591828536221294,0.68173086560379
2024,1,28791,1,47,1,1,202310287911004000,1,6,3,1,2, ,2,16.0,6,1,11.0,11.0,2007,1, , , , , , , , , , , , , , , ,5131,5610,3,5,3,2,1,10,12,0,0,12,12,0,12,48.0,,48.0,1,,2, ,2,2,2,220,80, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,953.0,347,, ,,, , , ,1300.0,1300.0,1300.0,1,,828.09228571661,,,16.0,1.0,2.0,0,0,0,0,0,0,0,7.170888478512505,7.170888478512505,7.170888478512505,6.860663671448287,,,,0.025641025641025633,0.42857142857142855,,0.41818181818181815,,0.03242743205740431,0.03242743205740431,0.03242743205740431,0.028506164340697165,,,,0.6280526215810405,0.6280526215810405,0.6280526215810405
2024,1,28791,1,51,1,1,202310287911004992,1,3,3,1,2, ,1,47.0,3,2,11.0,4.0,1976,1, , , , , , , , , , , , , , , ,9541,4789,3,5,3,2,1,2,10,10,10,10,10,10,10,70.0,,70.0,1,,1,1,1,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1083.0, ,, ,,, , , ,1083.0,1083.0,1083.0,1,,708.825724876933,,,47.0,1.0,1.0,1,0,0,0,0,0,0,6.988413181999592,6.988413181999592,6.988413181999592,6.988413181999592,,,,0.423076923076923,0.625,,0.6181818181818182,,0.027002025151886388,0.027002025151886388,0.027002025151886388,0.03257400337943551,,,,0.6082406717669419,0.6082406717669419,0.6082406717669419
2024,1,29000,1,93,1,1,202210290001008992,1,1,1,1,2, ,1,47.0,1,2,16.0,5.0,1976,1, , , , , , , , , , , , , , , ,7312,2396,2, ,2,2,1,1,0,7,6,8,8,8,0,37.0,,37.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1500.0, ,,, , , ,1500.0,1500.0,1500.0,1,,711.990791153904,,,47.0,1.0,1.0,1,0,0,0,0,0,0,7.313886831633462,7.313886831633462,7.313886831633462,,7.313886831633462,,,0.423076923076923,0.33035714285714285,,0.3181818181818182,,0.037427807085531416,0.037427807085531416,0.037427807085531416,,0.037475936898422456,,,0.643578428359662,0.643578428359662,0.643578428359662
2024,1,29000,1,93,1,1,202210290001008992,1,2,2,1,2, ,2,49.0,2,2,22.0,6.0,1974,1, , , , , , , , , , , , , , , ,2634,8521,3,5,1, ,4,120,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3000.0, ,, ,,, , ,750,3000.0,3000.0,3750.0,1,,654.890057261533,,,49.0,1.0,2.0,0,0,0,0,0,0,0,8.006700845440367,8.006700845440367,8.229777750081887,8.006700845440367,,,,0.4487179487179487,0.3571428571428571,,0.34545454545454546,,0.07493061979648473,0.07493061979648473,0.09368202615196139,0.0925589836660617,,,,0.7187995499818719,0.7187995499818719,0.7430197514222872
2024,1,1796101,1,37,1,1,20240117961010999296,1,1,1,1,2, ,2,51.0,1,1,12.0,7.0,1972,1, , , , , , , , , , , , , , , ,9412,5610,3,5,3,2,1,4,0,12,0,0,0,0,12,24.0,,24.0,1,,1,1,1,2,2,100,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,433.0,87,, ,,, , , ,520.0,520.0,520.0,1,,541.381105241944,,,51.0,1.0,1.0,1,0,0,0,0,0,0,6.255750041753367,6.255750041753367,6.255750041753367,6.073044534100405,,,,0.47435897435897434,0.21428571428571427,,0.19999999999999998,,0.012925969447708578,0.012925969447708578,0.012925969447708578,0.01223480818574379,,,,0.5286929979580056,0.5286929979580056,0.5286929979580056
2024,1,1796101,1,39,1,1,20240117961010999296,1,1,1,1,2, ,1,55.0,1,1,30.0,12.0,1968,1, , , , , , , , , , , , , , , ,3115,2815,3,5,1, ,2,30,0,9,9,9,9,9,9,54.0,,54.0,1,,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000.0, ,, ,,, , ,501,2000.0,2000.0,2501.0,1,,588.58484284951,,,55.0,1.0,2.0,0,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.824845691026856,7.601402334583733,,,,0.5256410256410255,0.4821428571428571,,0.4727272727272727,,0.04992874465584919,0.04992874465584919,0.062454684101307605,0.061267914137305216,,,,0.6747949427267068,0.6747949427267068,0.6990549310579581
2024,1,1796101,1,39,1,1,20240117961010999296,1,3,3,1,2, ,2,28.0,3,3,2.0,7.0,1995,1, , , , , , , , , , , , , , , ,3255,8690,2, ,3,2,1,1,0,4,4,0,4,4,0,16.0,,16.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,, ,700.0, ,,, , , ,700.0,700.0,700.0,1,,713.835687015657,,,28.0,1.0,2.0,0,0,0,0,0,0,0,6.55250788703459,6.55250788703459,6.55250788703459,,6.55250788703459,,,0.1794871794871795,0.14285714285714285,,0.12727272727272726,,0.017426306973022974,0.017426306973022974,0.017426306973022974,,0.017475436885922145,,,0.5609129841698685,0.5609129841698685,0.5609129841698685
2024,1,1796101,1,39,1,1,20240117961010999296,1,2,2,1,2, ,2,50.0,2,2,12.0,10.0,1973,1, , , , , , , , , , , , , , , ,5120,5630,2, ,3,2,1,2,2,4,4,4,6,6,6,32.0,,32.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,180.0,30,,, , , ,210.0,210.0,210.0,1,,541.381105241944,,,50.0,1.0,2.0,0,0,0,0,0,0,0,5.351858133476067,5.351858133476067,5.351858133476067,,5.198497031265826,,,0.46153846153846145,0.2857142857142857,,0.2727272727272727,,0.005175388154111558,0.005175388154111558,0.005175388154111558,,0.004475111877796945,,,0.4305544473356617,0.4305544473356617,0.4305544473356617
2024,1,1796101,1,43,1,1,20240117961010999296,1,1,1,1,2, ,2,32.0,1,1,20.0,11.0,1991,1, , , , , , , , , , , , , , , ,5120,5610,1, ,3,2,1,4,6,10,10,10,10,10,10,66.0,,66.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,9,1,, ,1800.0,350,,, , , ,2150.0,2150.0,2150.0,1,,713.835687015657,,,32.0,1.0,2.0,0,0,0,0,0,0,0,7.67368812926773,7.67368812926773,7.67368812926773,,7.496097345175956,,,0.23076923076923075,0.5892857142857143,,0.5818181818181818,,0.05367902592694452,0.05367902592694452,0.05367902592694452,,0.04497612440311008,,,0.6826432518618024,0.6826432518618024,0.6826432518618024
2024,1,1796101,1,43,1,1,20240117961010999296,1,4,7,1,2, ,2,18.0,4,4,27.0,3.0,2005,1, , , , , , , , , , , , , , , ,9412,5610,4, ,3,2,1,4,0,6,6,6,6,6,6,36.0,,36.0,1,,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,, ,, ,,, , , ,,,,1,,687.619750169234,,,18.0,1.0,2.0,0,0,0,0,0,0,0,,,,,,,,0.051282051282051266,0.3214285714285714,,0.3090909090909091,,,,,,,,,,,
2024,1,1821402,1,65,1,1,20240118214021001216,1,1,1,1,2, ,1,44.0,1,1,7.0,5.0,1979,1, , , , , , , , , , , , , , , ,4110,1709,3,5,1, ,4,200,0,8,8,8,8,8,0,40.0,,50.0,2,50.0,1,1,1,2,4,4000, , , , , , , , , , , , , , ,1,3,1,2,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,4000.0, ,, ,,, , ,1498,4000.0,4000.0,5498.0,1,,797.210331910165,,,44.0,1.0,1.0,1,0,0,0,0,0,0,8.294299608857235,8.294299608857235,8.612321536507814,8.294299608857235,,,,0.3846153846153846,0.3571428571428571,,0.43636363636363634,0.43636363636363634,0.09993249493712028,0.09993249493712028,0.13738530389779233,0.1238500531948182,,,,0.7500251042146807,0.7500251042146807,0.7845538025689278
2024,1,1821402,1,65,1,1,20240118214021001216,1,2,2,1,2, ,2,41.0,2,2,4.0,1.0,1983,1, , , , , , , , , , , , , , , ,3341,5229,3,5,1, ,4,500,0,9,9,9,9,9,3,48.0,,48.0,1,,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,5000.0, ,, ,,, , ,1459,5000.0,5000.0,6459.0,1,,784.487881354844,,,41.0,1.0,2.0,0,0,0,0,0,0,0,8.517393171418904,8.517393171418904,8.773384596776648,8.517393171418904,,,,0.34615384615384615,0.42857142857142855,,0.41818181818181815,,0.12493437007775583,0.12493437007775583,0.1614121059079431,0.1551411227235747,,,,0.774247114260887,0.774247114260887,0.8020409546817371
2024,1,1821402,1,66,1,1,20240118214021001216,1,3,3,1,2, ,1,53.0,3,3,4.0,9.0,1970,1, , , , , , , , , , , , , , , ,4110,8521,3,5,1, ,2,25,0,0,0,0,0,6,0,6.0,,6.0,1,,1,1,1,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,1,2,2,2,2,2,10,7,1,1800.0, ,, ,,, , ,150,1800.0,1800.0,1950.0,1,,646.840280982559,,,53.0,1.0,1.0,1,0,0,0,0,0,0,7.496097345175956,7.496097345175956,7.576097340623111,7.496097345175956,,,,0.5,0.05357142857142857,,0.03636363636363636,,0.04492836962772208,0.04492836962772208,0.04867865089881741,0.05500970023155392,,,,0.6633616298060538,0.6633616298060538,0.6720474953736979
