ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_robust,C318_T_robust,C328_T_robust,whoraT_robust,C331_robust,INGTOT_robust,INGTOTP_robust,ingtrabw_robust,I339_1_robust,I342_robust,I345_1_robust,I348_robust,INGTOT_log_robust,INGTOTP_log_robust,INGTRABW_log_robust
2024,10,18117,2,61,1,1,202410181172006016,1,1,1,1,2, ,2,60.0,1,1,19.0,5.0,1964,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,1,0,6,6,6,6,6,6,36.0,,36.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,1367.0, ,,, , , ,1367.0,1367.0,1367.0,1,700.400712309202,,,,60.0,1.0,2.0,0,0,0,0,0,0,0,7.221105098182496,7.221105098182496,7.221105098182496,,7.221105098182496,,,0.8260869565217391,-0.3,,-0.5555555555555556,,-0.10101694915254238,-0.09672727272727273,-0.15354586857514638,,0.15477888730385164,,,-0.11602943153183141,-0.10912704779487821,-0.17472571377724935
2024,10,18117,2,61,1,1,202410181172006016,1,2,7,1,2, ,2,49.0,2,2,30.0,11.0,1974,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,1,0,5,5,5,5,5,5,30.0,,30.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1404.0,130,,, , , ,1534.0,1534.0,1534.0,1,700.400712309202,,,,49.0,1.0,1.0,1,0,0,0,0,0,0,7.336285660021297,7.336285660021297,7.336285660021297,,7.247792581767846,,,0.34782608695652173,-0.6,,-0.8888888888888888,,0.012203389830508475,0.024727272727272726,-0.044892648015614836,,0.181169757489301,,,0.013238358525497962,0.02634481945005258,-0.048273193529305
2024,10,1823302,1,59,1,1,20241018233021001728,1,1,1,1,2, ,1,52.0,1,2,14.0,9.0,1972,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1400.0, ,,, , , ,1400.0,1400.0,1400.0,1,896.469463880284,,,,52.0,1.0,2.0,0,0,0,0,0,0,0,7.244941546337007,7.244941546337007,7.244941546337007,,7.244941546337007,,,0.4782608695652174,-0.1,,-0.3333333333333333,,-0.07864406779661016,-0.07272727272727272,-0.1320754716981132,,0.1783166904422254,,,-0.08927765218157883,-0.08109134378001241,-0.1485565503804272
2024,10,1823302,1,59,1,1,20241018233021001728,1,2,2,1,2, ,2,51.0,2,2,10.0,10.0,1972,1, , , , , , , , , , , , , , , ,5120,5610,3,5,2,2,1,3,12,12,12,12,0,12,12,72.0,,72.0,1,,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1516.0, ,, ,,, , , ,1516.0,1516.0,1516.0,1,844.036079933212,,,,51.0,1.0,2.0,0,0,0,0,0,0,0,7.324489979348532,7.324489979348532,7.324489979348532,7.324489979348532,,,,0.43478260869565216,1.5,,1.4444444444444444,,0.0,0.011636363636363636,-0.05660377358490566,0.011034482758620689,,,,0.0,0.012471099261042728,-0.06122323931219229
2024,10,1823302,1,60,1,1,20241018233021001728,1,1,1,1,2, ,2,43.0,1,1,25.0,4.0,1981,1, , , , , , , , , , , , , , , ,4419,8610,3,5,2,2,1,3,0,5,5,5,5,5,5,30.0,,30.0,1,,2, ,2,2,2,250, , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1083.0, ,, ,,, , , ,1083.0,1083.0,1083.0,1,1017.64626579777,,,,43.0,1.0,2.0,0,0,0,0,0,0,0,6.988413181999592,6.988413181999592,6.988413181999592,6.988413181999592,,,,0.08695652173913043,-0.6,,-0.8888888888888888,,-0.2935593220338983,-0.30327272727272725,-0.3383214053350683,-0.28758620689655173,,,,-0.37718087313763327,-0.3828121894094543,-0.43018964599727044
2024,10,1823302,1,60,1,1,20241018233021001728,1,2,2,1,2, ,1,42.0,2,2,27.0,4.0,1982,1, , , , , , , , , , , , , , , ,3422,8541,2, ,2,2,1,1,0,4,0,4,0,4,4,16.0,,16.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,2300.0, ,,, , , ,2300.0,2300.0,2300.0,1,1134.12820663793,,,,42.0,1.0,2.0,0,0,0,0,0,0,0,7.741099090035366,7.741099090035366,7.741099090035366,,7.741099090035366,,,0.043478260869565216,-1.3,,-1.6666666666666667,,0.5315254237288135,0.5818181818181818,0.4534808067664281,,0.8202567760342369,,,0.46756273972344975,0.5024740410333105,0.39615664461591193
2024,10,1823302,1,61,1,1,20241018233021001728,1,1,1,1,2, ,1,75.0,1,1,27.0,2.0,1949,1, , , , , , , , , , , , , , , ,9331,4923,2, ,3,2,1,1,0,5,5,5,5,5,5,30.0,,30.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1,, ,590.0, ,,, , , ,590.0,590.0,590.0,1,896.469463880284,,,,75.0,1.0,1.0,1,0,0,0,0,0,0,6.3818160174060985,6.3818160174060985,6.3818160174060985,,6.3818160174060985,,,1.4782608695652173,-0.6,,-0.8888888888888888,,-0.6277966101694915,-0.6618181818181819,-0.6590761223162004,,-0.39942938659058486,,,-1.0579682705092897,-1.0962732911878066,-1.096150455820859
2024,10,1823302,1,61,1,1,20241018233021001728,1,3,3,1,2, ,2,36.0,3,3,11.0,11.0,1987,1, , , , , , , , , , , , , , , ,2222,8610,3,5,1, ,5,1000,0,12,0,12,0,12,0,36.0,,36.0,1,,2, ,2,2,4,2000,12, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2000.0,52,, ,,, , ,501,2052.0,2052.0,2553.0,1,1017.64626579777,,,,36.0,1.0,2.0,0,0,0,0,0,0,0,7.627057417018934,7.627057417018934,7.845416036592485,7.601402334583733,,,,-0.21739130434782608,-0.3,,-0.5555555555555556,,0.36338983050847457,0.40145454545454545,0.6180871828236825,0.3448275862068966,,,,0.3395731309741326,0.3683417001189312,0.5106823995360792
2024,10,1823302,1,62,1,1,20241018233021001728,1,2,3,1,2, ,2,31.0,2,2,10.0,11.0,1992,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,1500, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1500.0, ,, ,,, , , ,1500.0,1500.0,1500.0,1,1017.64626579777,,,,31.0,1.0,2.0,0,0,0,0,0,0,0,7.313886831633462,7.313886831633462,7.313886831633462,7.313886831633462,,,,-0.43478260869565216,-0.1,,-0.3333333333333333,,-0.010847457627118645,0.0,-0.06701366297983084,0.0,,,,-0.01189997210377205,0.0,-0.07286404683845113
2024,10,17564,1,124,1,1,202410175641012000,1,1,1,1,2, ,2,31.0,1,1,5.0,5.0,1993,1, , , , , , , , , , , , , , , ,9334,4921,3,5,3,2,1,2,6,0,0,0,0,0,0,6.0,,6.0,1,,1,1,1,2,3,45, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,90.0, ,, ,,, , , ,90.0,90.0,90.0,1,954.561062383922,,,,31.0,1.0,1.0,1,0,0,0,0,0,0,4.51085950651685,4.51085950651685,4.51085950651685,4.51085950651685,,,,-0.43478260869565216,-1.8,,-2.2222222222222223,,-0.9667796610169491,-1.0254545454545454,-0.9843851659076123,-0.9724137931034482,,,,-3.1577532480691883,-3.29683533063118,-3.1502050836091486
2024,10,17564,1,125,1,1,202410175641012000,1,1,1,1,2, ,1,29.0,1,1,7.0,12.0,1994,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,6,13,13,13,13,13,13,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,4100.0, ,,, , , ,4100.0,4100.0,4100.0,1,1063.82213760613,,,,29.0,1.0,2.0,0,0,0,0,0,0,0,8.31898612539206,8.31898612539206,8.31898612539206,,8.31898612539206,,,-0.5217391304347826,2.1,,2.111111111111111,,1.751864406779661,1.8909090909090909,1.6245933636955108,,2.10413694721826,,,1.1161285981526634,1.1821671636104865,1.0305976550855227
2024,10,17652,1,55,1,1,202410176521004992,1,1,1,1,2, ,1,37.0,1,1,13.0,1.0,1987,1, , , , , , , , , , , , , , , ,3257,4220,3,5,1, ,5,650,0,9,9,9,9,9,5,50.0,,50.0,1,,1,1,1,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000.0, ,, ,,, , ,25,4000.0,4000.0,4025.0,1,738.62511126398,,,,37.0,1.0,1.0,1,0,0,0,0,0,0,8.294299608857235,8.294299608857235,8.300528606199737,8.294299608857235,,,,-0.17391304347826086,0.4,,0.2222222222222222,,1.6840677966101696,1.8181818181818181,1.575797007156799,1.7241379310344827,,,,1.0884227822951524,1.1531316350685608,1.0103338207880264
2024,10,17652,1,56,1,1,202410176521004992,1,1,1,1,2, ,1,33.0,1,1,17.0,8.0,1991,1, , , , , , , , , , , , , , , ,4321,4630,3,5,1, ,2,30,0,8,8,8,8,8,6,46.0,,48.0,2,48.0,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1025.0, ,, ,,, , , ,1025.0,1025.0,1025.0,1,738.62511126398,,,,33.0,1.0,1.0,1,0,0,0,0,0,0,6.933423025730715,6.933423025730715,6.933423025730715,6.933423025730715,,,,-0.34782608695652173,0.2,,0.1111111111111111,0.1875,-0.3328813559322034,-0.34545454545454546,-0.3760572543916721,-0.3275862068965517,,,,-0.4388966336991541,-0.4474899356446328,-0.49056132449940876
2024,10,17652,1,56,1,1,202410176521004992,1,4,7,1,2, ,1,27.0,4,4,7.0,2.0,1997,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,2,0,9,9,9,9,9,9,54.0,,54.0,1,,1,1,1,1,2,240, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1039.0, ,, ,,, , , ,1039.0,1039.0,1039.0,1,738.62511126398,,,,27.0,1.0,1.0,1,0,0,0,0,0,0,6.946975992135418,6.946975992135418,6.946975992135418,6.946975992135418,,,,-0.6086956521739131,0.6,,0.4444444444444444,,-0.3233898305084746,-0.3352727272727273,-0.36694860117111255,-0.3179310344827586,,,,-0.42368606354835747,-0.4315493495227956,-0.47568201907364593
2024,10,25077,1,31,1,1,202410250771003008,1,1,1,1,2, ,1,63.0,1,1,17.0,1.0,1961,1, , , , , , , , , , , , , , , ,7221,2511,2, ,3,2,1,1,0,0,0,8,8,8,0,24.0,,48.0,2,48.0,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,900.0, ,,, , , ,900.0,900.0,900.0,1,1157.78331367296,,,,63.0,1.0,1.0,1,0,0,0,0,0,0,6.803505257608338,6.803505257608338,6.803505257608338,,6.803505257608338,,,0.9565217391304348,-0.9,,0.1111111111111111,0.1875,-0.4176271186440678,-0.43636363636363634,-0.45738451528952506,,-0.1783166904422254,,,-0.5847040729601654,-0.6002952558727483,-0.6331932837622455
2024,10,25077,1,31,1,1,202410250771003008,1,2,2,1,2, ,2,60.0,2,2,25.0,11.0,1963,1, , , , , , , , , , , , , , , ,5213,4782,2, ,2,2,1,1,10,10,10,10,0,10,10,60.0,,60.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1032.0, ,,, , , ,1032.0,1032.0,1032.0,1,1090.06600766393,,,,60.0,1.0,2.0,0,0,0,0,0,0,0,6.940222469119639,6.940222469119639,6.940222469119639,,6.940222469119639,,,0.8260869565217391,0.9,,0.7777777777777778,,-0.328135593220339,-0.34036363636363637,-0.3715029277813923,,-0.08416547788873038,,,-0.4312655802776904,-0.43949263751187273,-0.48309646463862804
2024,10,25077,1,31,1,1,202410250771003008,1,3,3,1,2, ,2,33.0,3,1,28.0,3.0,1991,1, , , , , , , , , , , , , , , ,3432,1811,3,5,2,1,1,6,0,8,8,8,8,8,6,46.0,,46.0,1,,2, ,2,2,2,250, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1083.0, ,, ,,, , , ,1083.0,1083.0,1083.0,1,1314.28220729624,,,,33.0,1.0,2.0,0,0,0,0,0,0,0,6.988413181999592,6.988413181999592,6.988413181999592,6.988413181999592,,,,-0.34782608695652173,0.2,,0.0,,-0.2935593220338983,-0.30327272727272725,-0.3383214053350683,-0.28758620689655173,,,,-0.37718087313763327,-0.3828121894094543,-0.43018964599727044
2024,10,25077,1,33,1,1,202410250771003008,1,1,1,1,2, ,1,41.0,1,1,12.0,12.0,1982,1, , , , , , , , , , , , , , , ,9621,4923,2, ,3,2,1,1,0,5,5,5,5,5,2,27.0,,27.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1415.0, ,,, , , ,1415.0,1415.0,1415.0,1,1464.71772449194,,,,41.0,1.0,1.0,1,0,0,0,0,0,0,7.255591274253665,7.255591274253665,7.255591274253665,,7.255591274253665,,,0.0,-0.75,,-1.0555555555555556,,-0.06847457627118644,-0.06181818181818182,-0.12231620039037085,,0.1890156918687589,,,-0.07732540285651511,-0.06856545830517567,-0.13686460415688761
2024,10,25077,1,33,1,1,202410250771003008,1,2,2,1,2, ,2,45.0,2,2,19.0,12.0,1978,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,5243,4791,2, ,3,2,1,1,2,3,3,3,6,2,3,22.0,,22.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,850.0,150,,, , , ,1000.0,1000.0,1000.0,1,1090.06600766393,,,,45.0,1.0,1.0,1,0,0,0,0,0,0,6.90875477931522,6.90875477931522,6.90875477931522,,6.746412128573375,,,0.17391304347826086,-1.0,,-1.3333333333333333,,-0.34983050847457625,-0.36363636363636365,-0.3923227065712427,,-0.21398002853067047,,,-0.4665819448993496,-0.4765039754288987,-0.517643688741582
2024,10,25077,1,33,1,1,202410250771003008,1,3,3,1,2, ,2,25.0,3,2,24.0,10.0,1998,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,4,150,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,, , , ,1025.0,1025.0,1025.0,1,1314.28220729624,,,,25.0,1.0,2.0,0,0,0,0,0,0,0,6.933423025730715,6.933423025730715,6.933423025730715,6.933423025730715,,,,-0.6956521739130435,0.3,,0.1111111111111111,,-0.3328813559322034,-0.34545454545454546,-0.3760572543916721,-0.3275862068965517,,,,-0.4388966336991541,-0.4474899356446328,-0.49056132449940876
2024,10,25077,1,34,1,1,202410250771003008,1,1,1,1,2, ,2,56.0,1,1,20.0,9.0,1968,1, , , , , , , , , , , , , , , ,7354,9529,2, ,3,2,1,1,0,6,6,7,7,6,7,39.0,,39.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,, ,606.0, ,,, , , ,606.0,606.0,606.0,1,1090.06600766393,,,,56.0,1.0,2.0,0,0,0,0,0,0,0,6.408528791059498,6.408528791059498,6.408528791059498,,6.408528791059498,,,0.6521739130434783,-0.15,,-0.3888888888888889,,-0.6169491525423729,-0.6501818181818182,-0.6486662329212752,,-0.3880171184022825,,,-1.0279883749318626,-1.0648545407637384,-1.0668234800068952
2024,10,25077,1,34,1,1,202410250771003008,1,2,3,1,2, ,2,21.0,2,2,24.0,1.0,2003,1, , , , , , , , , , , , , , , ,2359,8510,3,5,1, ,1,10,0,0,0,0,6,0,0,6.0,24.0,30.0,1,,1,2,2,1,4,400, , , ,960, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,400.0, ,, ,960.0,, , , ,1360.0,400.0,1360.0,1,1363.57072891482,,,,21.0,1.0,2.0,0,0,0,0,0,0,0,7.215975002651466,5.993961427306569,7.215975002651466,5.993961427306569,,6.8679744089702925,,-0.8695652173913043,-1.8,1.0,-0.8888888888888888,,-0.10576271186440678,-0.8,-0.15810019518542615,-0.7586206896551724,,0.5243781094527363,,-0.12178696649686557,-1.5524560420050524,-0.18035785776626115
2024,10,27393,1,97,1,1,202410273931008992,1,1,1,1,2, ,1,62.0,1,1,8.0,5.0,1962,1, , , , , , , , , , , , , , , ,7322,3100,2, ,3,2,1,1,0,7,7,7,7,0,0,28.0,,28.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,, ,1732.0, ,,, , , ,1732.0,1732.0,1732.0,1,1935.12187204229,,,,62.0,1.0,2.0,0,0,0,0,0,0,0,7.457609289715606,7.457609289715606,7.457609289715606,,7.457609289715606,,,0.9130434782608695,-0.7,,-1.0,,0.1464406779661017,0.16872727272727273,0.08392973324658426,,0.41512125534950073,,,0.14940054806461614,0.16904197592531825,0.08492357592164398
2024,10,27393,1,97,1,1,202410273931008992,1,2,3,1,2, ,1,26.0,2,2,6.0,2.0,1998,1, , , , , , , , , , , , , , , ,5230,5610,3,5,1, ,2,32,5,5,5,0,0,5,0,20.0,,20.0,1,,2, ,2,2,4,600,50, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,600.0,217,, ,,, , , ,817.0,817.0,817.0,1,2448.13279960002,,,,26.0,1.0,2.0,0,0,0,0,0,0,0,6.706862336602747,6.706862336602747,6.706862336602747,6.398594934535208,,,,-0.6521739130434783,-1.1,,-1.4444444444444444,,-0.4738983050847458,-0.49672727272727274,-0.5113858165256994,-0.6206896551724138,,,,-0.6931669648200074,-0.7139637148177127,-0.739294007097692
2024,10,27393,1,98,1,1,202410273931008992,1,1,1,1,2, ,1,49.0,1,1,15.0,1.0,1975,1, , , , , , , , , , , , , , , ,4417,8610,3,5,1, ,5,9998,0,6,11,6,6,6,6,41.0,,41.0,1,,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,3500.0, ,, ,,, , ,909,3500.0,3500.0,4409.0,1,1935.12187204229,,,,49.0,1.0,2.0,0,0,0,0,0,0,0,8.160803920954665,8.160803920954665,8.391629968440892,8.160803920954665,,,,0.34782608695652173,-0.05,,-0.2777777777777778,,1.345084745762712,1.4545454545454546,1.8256343526350032,1.3793103448275863,,,,0.9385998236131187,0.9961180746153827,1.1103506697207262
2024,10,27393,1,98,1,1,202410273931008992,1,2,2,1,2, ,2,48.0,2,2,6.0,9.0,1976,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30.0,,30.0,1,,2, ,2,2,4,3400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3400.0, ,, ,,, , ,50,3400.0,3400.0,3450.0,1,1821.93900057895,,,,48.0,1.0,2.0,0,0,0,0,0,0,0,8.131824785007195,8.131824785007195,8.146419323098003,8.131824785007195,,,,0.30434782608695654,-0.6,,-0.8888888888888888,,1.2772881355932204,1.3818181818181818,1.2016916070266754,1.3103448275862069,,,,0.9060763769316981,0.9620336979178391,0.8411428832660208
2024,10,25748,1,10,1,1,202410257481000992,1,3,3,1,2, ,1,47.0,3,4,25.0,12.0,1976,1, , , , , , , , , , , , , , , ,7411,4321,2, ,3,2,1,1,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,2850.0, ,,, , , ,2850.0,2850.0,2850.0,1,1146.41640937861,,,,47.0,1.0,2.0,0,0,0,0,0,0,0,7.955425088912672,7.955425088912672,7.955425088912672,,7.955425088912672,,,0.2608695652173913,-0.1,,-0.3333333333333333,,0.9044067796610169,0.9818181818181818,0.8113207547169812,,1.2125534950071326,,,0.7081020094091932,0.7545577503286256,0.6314573088948678
2024,10,25748,1,10,1,1,202410257481000992,1,4,4,1,2, ,2,39.0,4,4,24.0,2.0,1985,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,5243,4791,2, ,3,2,1,1,0,4,4,4,4,4,0,20.0,,20.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,2000.0, ,,, , , ,2000.0,2000.0,2000.0,1,1301.37882555833,,,,39.0,1.0,2.0,0,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.601402334583733,,7.601402334583733,,,-0.08695652173913043,-1.1,,-1.4444444444444444,,0.328135593220339,0.36363636363636365,0.258295380611581,,0.6062767475035663,,,0.31078028817850256,0.3381669738775074,0.24278869332876377
2024,10,25748,1,12,1,1,202410257481000992,1,1,1,1,2, ,1,50.0,1,2,29.0,9.0,1974,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,4300.0, ,,, , , ,4300.0,4300.0,4300.0,1,1146.41640937861,,,,50.0,1.0,2.0,0,0,0,0,0,0,0,8.366602832783736,8.366602832783736,8.366602832783736,,8.366602832783736,,,0.391304347826087,2.1,,2.111111111111111,,1.887457627118644,2.036363636363636,1.7547169811320755,,2.24679029957204,,,1.1695690957163316,1.23817248394773,1.0828742941247835
2024,10,25748,1,13,1,1,202410257481000992,1,1,1,1,2, ,1,53.0,1,1,9.0,4.0,1971,1, , , , , , , , , , , , , , , ,2141,2511,3,5,1, ,1,20,0,8,8,8,8,8,0,40.0,,40.0,1,,1,1,1,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000.0, ,, ,,, , ,1500,6000.0,6000.0,7500.0,1,1146.41640937861,,,,53.0,1.0,1.0,1,0,0,0,0,0,1,8.699681400989514,8.699681400989514,8.922791623969637,8.699681400989514,,,,0.5217391304347826,-0.1,,-0.3333333333333333,,3.04,3.272727272727273,3.8366948601171114,3.103448275862069,,,,1.5433850394836388,1.6299293468570748,1.693493597037593
2024,10,20509,1,114,1,1,202410205091011008,1,1,1,1,2, ,1,60.0,1,1,31.0,12.0,1963,1, , , , , , , , , , , , , , , ,3114,8412,3,2, , ,5,9998,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,4500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,4500.0, ,, ,,, , ,50,4500.0,4500.0,4550.0,1,2181.85662601811,,,,60.0,1.0,2.0,0,0,0,0,0,0,0,8.412054873292933,8.412054873292933,8.423102268016642,8.412054873292933,,,,0.8260869565217391,0.3,,0.1111111111111111,,2.023050847457627,2.1818181818181817,1.9173715029277814,2.0689655172413794,,,,1.2205801755063659,1.291631789055919,1.1449029547227878
